,cas,smiles,logs,mol,logp,molwt,balabanj,tpsa
989,108-10-1,CC(CC(C)C)=O,-1.42,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DE0D0>,1.6215,100.161,3.126006652390634,17.07
990,98-89-5,O=C(C1CCCCC1)O,-1.45,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DE120>,1.6513,128.17100000000002,2.3121915335681975,37.3
991,105-55-5,S=C(NCC)NCC,-1.46,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DE170>,0.4903,132.232,3.0551722039096187,24.06
992,638-42-6,NC(OCCCCC)=O,-1.47,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DE1C0>,1.2718999999999996,131.175,2.8288681349096856,52.32
993,98-16-8,FC(F)(c1cc(N)ccc1)F,-1.47,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DE210>,2.2876000000000003,161.126,3.0599016922179834,26.02
994,589-82-2,CCC(O)CCCC,-1.47,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DE260>,1.9475,116.20400000000001,2.862065598305084,20.23
995,66-22-8,O=C(NC=C1)NC1=O,-1.48,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DE2B0>,-0.9368000000000001,112.088,3.502117038830443,65.72
996,106-95-6,C=CCBr,-1.5,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DE300>,1.5673,120.97699999999999,2.2968352619191394,0.0
997,95-16-9,c12ccccc1scn2,-1.5,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DE350>,2.2963000000000005,135.19099999999997,2.9546597902851044,12.89
998,458-88-8,CCCC1NCCCC1,-1.5,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DE3A0>,1.9286,127.231,2.0778607554610558,12.03
999,95-51-2,Clc(cccc1)c1N,-1.52,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DE3F0>,1.9221999999999995,127.57399999999998,3.134861511345448,26.02
1000,65-71-4,O=C1C(C)=CNC(N1)=O,-1.52,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DE440>,-0.6283800000000002,126.11499999999998,3.523897718994017,65.72
1001,75-27-4,BrC(Cl)Cl,-1.54,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DE490>,2.1425,163.82899999999998,2.3237900077244498,0.0
1002,98-10-2,NS(=O)(c1ccccc1)=O,-1.56,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DE4E0>,0.3340000000000003,157.19399999999996,3.2186466288823383,60.160000000000004
1003,75-26-3,CC(Br)C,-1.59,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DE530>,1.7896999999999998,122.993,2.3237900077244498,0.0
1004,97-59-6,NC(NC(C(N1)=O)NC1=O)=O,-1.6,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DE580>,-2.1797999999999993,158.117,2.534438673083989,113.32
1005,75-03-6,CCI,-1.6,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DE5D0>,1.4413,155.966,1.6329931618554523,0.0
1006,5582-82-1,CCC(C)(O)CCCC,-1.6,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DE620>,2.3376,130.23099999999997,3.330074215693167,20.23
1007,59-92-7,OC(C(N)Cc1ccc(O)c(O)c1)=O,-1.6,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DE670>,0.0521999999999998,197.19,2.7772680269131413,103.78
1008,99-92-3,CC(c1ccc(N)cc1)=O,-1.61,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DE6C0>,1.4714,135.166,3.003400684579817,43.09
1009,7307-04-2,CC(CC(C(C)(C)C)=O)=O,-1.63,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DE710>,1.5807,142.19799999999998,3.990751354466561,34.14
1010,627-19-0,C#CCCC,-1.64,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DE760>,1.4197,68.119,2.483699570591265,0.0
1011,3337-71-1,O=C(OC)NS(c1ccc(N)cc1)(=O)=O,-1.66,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DE7B0>,0.3135000000000002,230.245,2.9635761460168015,98.48999999999998
1012,131-11-3,O=C(OC)c1ccccc1C(OC)=O,-1.66,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DE800>,1.2598,194.18599999999995,3.153839931025287,52.6
1013,495-69-2,O=C(c1ccccc1)NCC(O)=O,-1.68,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DE850>,0.5009999999999999,179.17499999999995,2.5445733419535914,66.4
1014,104-75-6,NCC(CC)CCCC,-1.71,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DE8A0>,2.1615,129.24699999999999,3.092246194602391,26.02
1015,16118-49-3,O=C(NCC)C(OC(Nc1ccccc1)=O)C,-1.83,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DE8F0>,1.7596999999999994,236.27100000000002,2.419926733388694,67.43
1016,15879-93-3,C12OC(C(Cl)(Cl)Cl)OC1(C(C(O2)C(O)(CO))O),-1.84,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DE940>,-0.46290000000000014,309.52900000000005,2.0121307465624216,88.38000000000001
1017,111-68-2,CCCCCCCN,-1.85,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DE990>,1.9155,115.22000000000001,2.53006045688352,26.02
1018,93-58-3,O=C(OC)c1ccccc1,-1.85,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DE9E0>,1.4732,136.14999999999998,2.8526279288191434,26.3
1019,4695-62-9,CC(CC2C1(C)C)(CC2)C1=O,-1.85,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DEA30>,2.401700000000001,152.237,2.416428519178835,17.07
1020,109-70-6,ClCCCBr,-1.85,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DEA80>,2.0102,157.438,2.19060968716425,0.0
1021,106-99-0,C=CC=C,-1.87,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DEAD0>,1.3584,54.09199999999999,2.7320508075688776,0.0
1022,91-64-5,O=C2C=Cc1ccccc1O2,-1.89,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DEB20>,1.793,146.14499999999998,2.935350797972025,30.21
1023,118-91-2,O=C(c(cccc1)c1Cl)O,-1.89,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DEB70>,2.0382000000000002,156.56799999999998,3.1529414466808685,37.3
1024,552-32-9,O=N(c(cccc1)c1NC(C)=O)=O,-1.91,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DEBC0>,1.5532,180.16299999999995,3.0435273546341,72.24000000000001
1025,96-18-4,ClC(CCl)CCl,-1.92,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DEC10>,2.0713999999999997,147.43200000000002,2.7541847860376616,0.0
1026,134-32-7,Nc2cccc1ccccc12,-1.92,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DEC60>,2.4220000000000006,143.189,2.9131611636048604,26.02
1027,1198-37-4,Cc2nc1ccccc1c(C)c2,-1.94,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DECB0>,2.8516400000000006,157.21599999999995,2.892065045173516,12.89
1028,69-33-0,Nc1ncnc2c1ccn2C3OC(CO)C(C3O)O,-1.95,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DED00>,-1.3750000000000002,266.25699999999995,2.035435145869755,126.65
1029,615-15-6,Cc2nc1ccccc1[nH]2,-1.96,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DED50>,1.8713199999999999,132.16599999999997,2.876510166944625,28.68
1030,90-05-1,COc(cccc1)c1O,-1.96,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DEDA0>,1.4008,124.13899999999997,3.0065240073265844,29.46
1031,79-01-6,C(Cl)=C(Cl)Cl,-1.96,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DEDF0>,2.5017000000000005,131.389,3.1431973062780685,0.0
1032,540-36-3,Fc1ccc(F)cc1,-1.97,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DEE40>,1.9647999999999999,114.094,3.0324555320336755,0.0
1033,78-70-6,CC(C)=CCCC(C)(O)C=C,-1.99,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DEE90>,2.6698000000000013,154.253,3.705911539178391,20.23
1034,57-67-0,O=S(NC(N)=N)(c(cc1)ccc1N)=O,-1.99,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DEEE0>,-0.5594300000000008,214.25000000000003,3.047486126365013,122.06
1035,76-22-2,O=C(CC(CC2)C1(C)C)C12C,-1.99,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DEF30>,2.401700000000001,152.237,2.4741517243797513,17.07
1036,106-70-7,CCCCCC(OC)=O,-2.0,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DEF80>,1.7397,130.18699999999998,2.9730624080867365,26.3
1037,513-36-0,CC(CCl)C,-2.0,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF030>,1.8812,92.56899999999999,2.5395388613593908,0.0
1038,372-18-9,Fc1cc(F)ccc1,-2.0,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF080>,1.9647999999999999,114.09399999999998,3.077660437970554,0.0
1039,78-79-5,C=C(C=C)C,-2.03,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF0D0>,1.7485,68.119,3.2048054178864356,0.0
1040,121-34-6,Oc1c(OC)cc(C(O)=O)cc1,-2.05,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF120>,1.099,168.148,3.134300249949543,66.75999999999999
1041,5392-40-5,CC(C)=CCCC(C)=CC=O,-2.06,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF170>,2.878000000000001,152.237,3.6257596603687854,17.07
1042,52-43-7,O=C(N1)NC(C(CC=C)(CC=C)C1=O)=O,-2.06,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF1C0>,0.4910000000000001,208.21699999999996,3.071206701785853,75.27000000000001
1043,41814-78-2,Cc1cccc3c1n2cnnc2S3,-2.07,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF210>,2.25242,189.243,2.683285650583276,30.19
1044,109-64-8,BrCCCBr,-2.08,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF260>,2.1663000000000006,201.889,2.19060968716425,0.0
1045,15271-41-7,CNC(ON=C1C2C(C#N)CC(C2)C1Cl)=O,-2.08,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF2B0>,1.4853799999999997,241.67799999999997,2.1003699858939844,74.47999999999999
1046,29973-13-5,CCSCc1ccccc1OC(NC)=O,-2.09,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF300>,2.6579000000000006,225.313,2.717126876654733,38.33
1047,53808-87-0,Nc1ncc(Cc2cc(OC)c(OCCOC)c(OC)c2)c(N)n1,-2.1,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF350>,1.2741999999999996,334.37600000000003,2.3036810897938067,114.74000000000001
1048,142-29-0,C1=CCCC1,-2.1,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF3A0>,1.7265,68.119,2.3238508690240818,0.0
1049,56-75-7,OC(C(CO)NC(C(Cl)Cl)=O)c1ccc(N(=O)=O)cc1,-2.11,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF3F0>,0.9089999999999998,323.13200000000006,2.821158149823159,112.70000000000002
1050,51-52-5,S=C(NC(CCC)=C1)NC1=O,-2.15,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF440>,1.38499,170.237,3.0881242356777583,48.65
1051,78-75-1,CC(Br)CBr,-2.15,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF490>,2.1647,201.889,2.5395388613593903,0.0
1052,271-44-3,c1(cccc2)c2[nH]nc1,-2.16,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF4E0>,1.5629,118.139,2.9546597902851044,28.68
1053,619-02-3,O=C1CC(C(C)=C)CCC1C,-2.18,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF530>,2.567800000000001,152.23700000000002,2.527424900472302,17.07
1054,109-79-5,CCCCS,-2.18,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF580>,1.7163,90.19099999999999,2.19060968716425,0.0
1055,95-95-4,Clc(cc(Cl)c(O)c1)c1Cl,-2.21,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF5D0>,3.3524000000000003,197.448,3.2824629074535228,20.23
1056,76-24-4,OC1(C2(C(NC(NC2=O)=O)=O)O)C(NC(NC1=O)=O)=O,-1.99,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF620>,-4.819399999999998,286.156,2.5655828576955138,190.99999999999997
1057,50-36-2,CN1C2CCC1C(C(OC)=O)C(OC(c3ccccc3)=O)C2,-2.23,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF670>,1.8676999999999992,303.35800000000006,1.7896528798720672,55.839999999999996
1058,614-28-8,O=C(c1ccccc1)NC(c2ccccc2)=O,-2.27,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF6C0>,2.2568,225.24699999999999,2.079926562733872,46.17
1059,57-68-1,Cc1cc(C)nc(NS(=O)(c2ccc(N)cc2)=O)n1,-2.27,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF710>,1.4764399999999998,278.33700000000005,2.3305090060525355,97.97000000000001
1060,102-69-2,CCCN(CCC)CCC,-2.28,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF760>,2.5184000000000006,143.27399999999997,3.2950821163049606,3.24
1061,482-05-3,O=C(c1c(c(cccc2)c2C(O)=O)cccc1)O,-2.28,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF7B0>,2.750000000000001,242.23,2.6974636434800607,74.6
1062,122-88-3,O=C(O)COc1ccc(Cl)cc1,-2.29,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF800>,1.8034000000000001,186.594,2.5298890742894535,46.53
1063,68-94-0,c12c(nc[nH]2)N=CNC1=O,-2.29,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF850>,-0.3538000000000003,136.11399999999998,3.0929120500200673,74.43
1064,108-85-0,BrC1CCCCC1,-2.3,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF8A0>,2.7140000000000004,163.05799999999996,2.1229179499593664,0.0
1065,101-77-9,Nc2ccc(cc2)Cc1ccc(N)cc1,-2.3,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF8F0>,2.4418000000000006,198.269,2.1467113756182017,52.04
1066,123-66-0,CCCCCC(OCC)=O,-2.31,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF940>,2.1298000000000004,144.21399999999997,3.0523751890457076,26.3
1067,88-72-2,O=N(c(cccc1)c1C)=O,-2.33,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF990>,1.9032200000000001,137.13799999999998,3.1529414466808685,43.14
1068,103-73-1,CCOc1ccccc1,-2.33,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DF9E0>,2.0853,122.16699999999996,2.61489994009295,9.23
1069,22259-30-9,CNC(Oc1cc(N=CN(C)C)ccc1)=O,-2.34,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DFA30>,1.6261999999999999,221.26,2.745753924524216,53.93
1070,2032-59-9,CNC(Oc1ccc(c(C)c1)N(C)C)=O,-2.36,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DFA80>,1.77922,208.26099999999997,2.866394806646897,41.57
1071,59-66-5,CC(Nc1nnc(S(N)(=O)=O)s1)=O,-2.36,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DFAD0>,-0.8561000000000003,222.251,2.938691458826851,115.03999999999999
1072,100-01-6,Nc1ccc(N(=O)=O)cc1,-2.37,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DFB20>,1.177,138.126,3.003400684579818,69.16
1073,327-54-8,Fc1c(F)cc(F)c(F)c1,-2.38,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DFB70>,2.2430000000000003,150.07399999999998,3.2824629074535228,0.0
1074,616-44-4,Cc1cscc1,-2.39,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DFBC0>,2.05652,98.16999999999999,3.049648321313926,0.0
1075,111-87-5,CCCCCCCCO,-2.39,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DFC10>,2.3392000000000013,130.23100000000002,2.595082706793886,20.23
1076,82-02-0,COc2c1occc1c(c3c2OC(C)=CC3=O)OC,-2.4,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DFC60>,2.864820000000001,260.24499999999995,2.6822776237565717,61.81
1077,98-54-4,CC(C)(c1ccc(O)cc1)C,-2.41,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DFCB0>,2.689700000000001,150.22099999999998,2.993754788259927,20.23
1078,148-24-3,Oc1c(nccc2)c2ccc1,-2.42,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DFD00>,1.9403999999999997,145.16099999999997,2.913161163604861,33.120000000000005
1079,142-92-7,CC(OCCCCCC)=O,-2.46,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DFD50>,2.1298000000000004,144.214,2.838589121813916,26.3
1080,14073-97-3,CC1CCC(C(C)C)C(C1)=O,-2.49,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DFDA0>,2.6477000000000013,154.25299999999996,2.5076939164331393,17.07
1081,99-99-0,Cc1ccc(N(=O)=O)cc1,-2.49,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DFDF0>,1.90322,137.138,3.003400684579818,43.14
1082,594-36-5,CC(C)(Cl)CC,-2.51,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DFE40>,2.4138,106.596,3.1684898726705697,0.0
1083,614-29-9,OC(c2ccccc2)Cc1ccccc1,-2.52,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DFE90>,2.9627000000000008,198.26500000000001,2.0784516078094573,20.23
1084,89-78-1,CC(C(CCC(C)C1)C1O)C,-2.53,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DFEE0>,2.4395000000000007,156.269,2.437159260034696,20.23
1085,127-18-4,ClC(Cl)=C(Cl)Cl,-2.54,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DFF30>,3.0682,165.834,3.675948764555208,0.0
1086,108-86-1,Brc1ccccc1,-2.55,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DFF80>,2.4491000000000005,157.01,3.0214653097240864,0.0
1087,91-01-0,OC(c2ccccc2)c1ccccc1,-2.55,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0030>,2.768300000000001,184.238,2.2962461305928525,20.23
1088,1746-81-2,O=C(N(OC)C)Nc1ccc(Cl)cc1,-2.57,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0080>,2.365100000000001,214.65200000000002,2.604870971658759,41.57
1089,2235-90-7,NC(CC)Cc2c[nH]c1ccccc12,-2.57,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E00D0>,2.4477,188.274,2.334894278232102,41.81
1090,60-18-4,NC(Cc1ccc(O)cc1)C(O)=O,-2.57,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0120>,0.3466,181.19099999999997,2.641763904889644,83.55000000000001
1091,136-77-6,Oc1c(ccc(O)c1)CCCCCC,-2.59,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0170>,3.220600000000001,194.27399999999992,2.4244942240332863,40.46
1092,502-56-7,CCCCC(CCCC)=O,-2.59,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E01C0>,2.935900000000001,142.242,3.0863484262353005,17.07
1093,118-52-5,CC(C(N(Cl)C1=O)=O)(N1Cl)C,-2.6,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0210>,1.3368000000000002,197.021,3.0578545444003207,40.620000000000005
1094,99-94-5,Cc1ccc(C(O)=O)cc1,-2.6,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0260>,1.69322,136.15,3.003400684579818,37.3
1095,85-41-6,O=C2NC(c1ccccc12)=O,-2.61,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E02B0>,0.5702,147.13299999999995,2.6946772551637395,46.17
1096,485-65-4,OC(C(CC3CC4)N4CC3CC)c1ccnc2c1cccc2,-2.63,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0300>,3.388600000000002,296.414,1.6561006728803904,36.36
1097,616-20-6,ClC(CC)CC,-2.63,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0350>,2.4138,106.596,2.7541847860376616,0.0
1098,3625-25-0,O=C(N1)NC(C(CC)(C3=CC2CCC(C3)C2)C1=O)=O,-2.64,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E03A0>,1.4951999999999999,262.30899999999997,2.008160336598171,75.27000000000001
1099,125-33-7,O=C(NCN1)C(c2ccccc2)(CC)C1=O,-2.64,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E03F0>,0.5378999999999996,218.25599999999997,2.524396870109536,58.2
1100,2315-68-6,O=C(c1ccccc1)OCCC,-2.67,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0440>,2.2534,164.20399999999995,2.5395560563420925,26.3
1101,133-67-5,ClC(Cl)C(N2)Nc1cc(Cl)c(S(N)(=O)=O)cc1S2(=O)=O,-2.68,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0490>,0.821,380.66200000000015,2.6743266515390727,118.35999999999999
1102,77-65-6,BrC(CC)(CC)C(NC(N)=O)=O,-2.68,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E04E0>,1.1349999999999998,237.09699999999998,4.318367796433647,72.19
1103,475-25-2,OC(C1)(COc3c2ccc(O)c3O)C2=C(C=C4O)C1=CC4=O,-2.7,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0530>,1.3295999999999997,300.266,2.0294750069549394,107.22
1104,144-83-2,O=S(Nc1ccccn1)(c2ccc(N)cc2)=O,-2.7,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0580>,1.4646,249.29499999999996,2.2855090743996467,85.08000000000001
1105,81451-15-2,S=C1C=Nc(cncn2)c2N1,-2.71,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E05D0>,1.08239,164.19299999999998,2.935350797972025,54.46
1106,111-86-4,CCCCCCCCN,-2.75,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0620>,2.3056,129.247,2.595082706793886,26.02
1107,100-41-4,CCc1ccccc1,-2.77,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0670>,2.2490000000000006,106.16799999999996,2.8320858350070908,0.0
1108,106-42-3,Cc1ccc(C)cc1,-2.77,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E06C0>,2.30344,106.16799999999999,3.0324555320336755,0.0
1109,72-48-0,O=C2c3c(ccc(O)c3O)C(c1ccccc12)=O,-2.78,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0710>,1.8731999999999995,240.21399999999997,2.3767550120547676,74.6
1110,591-50-4,Ic1ccccc1,-2.78,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0760>,2.2912,204.01000000000002,3.0214653097240864,0.0
1111,62-23-7,OC(c1ccc(N(=O)=O)cc1)=O,-2.8,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E07B0>,1.293,167.12,3.0061498337295456,80.44
1112,599-88-2,Cc1cnc(NS(=O)(c2ccc(cc2)N)=O)nc1,-2.82,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0800>,1.1680199999999998,264.31,2.2671419224709672,97.97000000000001
1113,80-05-7,CC(c2ccc(O)cc2)(C)c1ccc(O)cc1,-2.82,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0850>,3.423700000000002,228.291,2.412580781491558,40.46
1114,100-42-5,C=Cc1ccccc1,-2.82,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E08A0>,2.3296,104.15199999999997,2.9910469146846212,0.0
1115,579-44-2,OC(c2ccccc2)C(c1ccccc1)=O,-2.85,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E08F0>,2.602900000000001,212.248,2.2393989303204465,37.3
1116,6164-98-3,Clc(cc1C)ccc1N=CN(C)C,-2.86,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0940>,2.8698200000000016,196.68099999999998,2.89720509072162,15.6
1117,119-68-6,CNc(cccc1)c1C(O)=O,-2.88,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0990>,1.4264999999999999,151.165,3.121219318886157,49.33
1118,122-66-7,c1(NNc2ccccc2)ccccc1,-2.92,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E09E0>,3.1256000000000013,184.242,1.9574758959875322,24.06
1119,93-76-5,O=C(O)COc(cc(Cl)c(Cl)c1)c1Cl,-2.96,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0A30>,3.1102000000000007,255.48399999999998,2.8666294689758756,46.53
1120,50-23-7,O=C1CCC2(C)C(CCC3C2C(O)CC4(C)C3CCC4(O)C(CO)=O)=C1,-2.97,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0A80>,1.7815999999999999,362.4660000000002,1.7350832012021686,94.83000000000001
1121,51940-44-4,CCN1C=C(C(c2c1nc(N3CCNCC3)nc2)=O)C(O)=O,-2.98,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0AD0>,-0.08079999999999915,303.32200000000006,2.1686429326071104,100.35
1122,83-43-2,O=C1C=CC2(C)C(C(C)CC3C2C(O)CC4(C)C3CCC4(O)C(CO)=O)=C1,-2.99,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0B20>,1.8035999999999999,374.4770000000002,1.7810658643895227,94.83000000000001
1123,94-20-2,O=S(NC(NCCC)=O)(c1ccc(Cl)cc1)=O,-3.03,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0B70>,1.7378999999999996,276.745,2.750346436287121,75.27000000000001
1124,58-27-5,O=C(C(C)=C1)c(cccc2)c2C1=O,-3.03,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0BC0>,2.0119,172.18299999999996,2.6903895346485878,34.14
1125,76-13-1,ClC(F)(F)C(Cl)(Cl)F,-3.04,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0C10>,2.9189000000000003,187.375,4.020391543176799,0.0
1126,541-73-1,Clc1cc(Cl)ccc1,-3.04,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0C60>,2.993400000000001,147.00400000000002,3.077660437970554,0.0
1127,496-11-7,c1(cccc2)c2CCC1,-3.04,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0CB0>,2.1753,118.179,2.5351947396551697,0.0
1128,103-88-8,CC(Nc1ccc(Br)cc1)=O,-3.08,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0D00>,2.4074999999999998,214.06199999999998,2.7362980721056545,29.1
1129,106-43-4,Cc1ccc(Cl)cc1,-3.08,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0D50>,2.6484200000000007,126.586,3.0324555320336755,0.0
1130,85-34-7,O=C(O)Cc(c(Cl)ccc1Cl)c1Cl,-3.08,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0DA0>,3.273900000000001,239.485,3.1708680052130673,37.3
1131,110-82-7,C1CCCCC1,-3.1,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0DF0>,2.3406000000000002,84.162,2.0,0.0
1132,119-61-9,O=C(c2ccccc2)c1ccccc1,-3.12,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2E0E40>,2.917600000000001,182.222,2.348637604509715,17.07
